evm.utg86.50	sp|Q8C0W1|ANMY1_MOUSE	30.6	880	357	19	232	1056	205	885	1.13e-88	308
evm.utg86.52	sp|Q58EK3|PLCX3_DANRE	38.6	306	182	5	28	331	12	313	2.59e-72	229
evm.utg86.53	sp|P47791|GSHR_MOUSE	60.8	459	172	4	8	459	43	500	1.04e-192	548
evm.utg86.54	sp|Q8K4H1|KFA_MOUSE	39.0	218	128	4	13	226	88	304	3.70e-46	158
evm.utg86.55	sp|Q8NBM4|UBAC2_HUMAN	32.1	361	222	8	1	357	1	342	1.10e-41	152
evm.utg86.56	sp|O43639|NCK2_HUMAN	41.0	400	182	8	48	416	1	377	2.74e-93	288
evm.utg86.57	sp|P43687|HMX2_MOUSE	51.0	49	24	0	62	110	153	201	7.45e-07	50.4
evm.utg86.58	sp|Q26603|SMOX4_SCHMA	52.9	51	24	0	151	201	39	89	2.70e-07	50.4
evm.utg86.59	sp|Q63HM9|PLCX3_HUMAN	35.3	306	188	7	11	312	13	312	2.67e-57	190
evm.utg86.62	sp|Q0V9T8|BIVM_XENTR	61.2	242	94	0	41	282	177	418	2.80e-107	324
evm.utg86.69	sp|Q6INS5|RN168_XENLA	45.6	169	77	5	39	193	15	182	1.18e-32	130
evm.utg86.71	sp|Q6DJI4|RM41A_XENLA	56.0	84	36	1	4	86	6	89	7.07e-22	86.3
evm.utg86.72	sp|Q9H0K1|SIK2_HUMAN	66.1	363	114	4	44	406	15	368	4.34e-156	482
evm.utg86.73	sp|Q47898|ASPG_ELIMR	38.0	300	155	8	3	288	51	333	3.07e-48	167
evm.utg86.74	sp|Q3C256|ACR2_ACTEQ	64.3	70	22	2	126	193	15	83	4.47e-27	103
evm.utg86.79	sp|Q6P825|TOM40_XENTR	55.7	336	140	2	1	327	1	336	3.78e-126	367
evm.utg86.80	sp|Q62384|ZPR1_MOUSE	42.8	250	110	5	11	230	30	276	1.18e-54	184
evm.utg86.81	sp|A9CB27|ZPR1_PAPAN	52.9	170	77	3	1	169	284	451	7.94e-55	182
evm.utg86.83	sp|A7RR04|EFGM_NEMVE	79.0	735	133	1	1	714	1	735	0.0	1163
evm.utg86.83.1.5c22f495	sp|A7RR04|EFGM_NEMVE	80.6	619	99	1	44	641	117	735	0.0	1006
evm.utg86.84	sp|Q10751|ACE_CHICK	46.0	587	300	7	28	607	631	1207	7.98e-179	546
evm.utg86.84.1.5c22f495	sp|Q10751|ACE_CHICK	45.5	494	252	7	28	514	631	1114	5.44e-142	443
evm.utg86.85	sp|A2A432|CUL4B_MOUSE	68.3	738	194	3	107	813	242	970	0.0	989
evm.utg86.86	sp|Q9DCJ9|NPL_MOUSE	40.6	303	173	4	5	304	7	305	1.76e-71	226
evm.utg86.88	sp|Q17232|OAR_BOMMO	26.9	453	266	16	20	439	59	479	4.96e-18	89.7
evm.utg87.1	sp|Q58L91|FA5V_OXYSU	29.0	200	122	9	1	185	1208	1402	2.60e-12	68.2
evm.utg87.2	sp|Q28107|FA5_BOVIN	32.1	321	192	9	174	474	1894	2208	2.42e-35	150
evm.utg87.3	sp|O15537|XLRS1_HUMAN	33.5	161	92	7	33	181	62	219	1.04e-17	81.3
evm.utg87.4	sp|Q7TN88|PK1L2_MOUSE	28.3	612	397	11	3	598	1844	2429	1.67e-60	224
evm.utg87.5	sp|Q7TN88|PK1L2_MOUSE	39.5	299	181	0	2	300	1324	1622	9.93e-70	239
evm.utg92.2	sp|Q9WTS8|FCN1_RAT	48.8	211	105	2	208	415	124	334	8.58e-62	206
evm.utg92.4	sp|A1EA99|ALL2L_IXORI	29.8	104	62	5	11	113	6	99	4.20e-06	47.4
evm.utg92.6	sp|Q8N3X1|FNBP4_HUMAN	47.9	117	61	0	413	529	522	638	7.51e-27	122
evm.utg92.11	sp|A2AV25|FBCD1_MOUSE	48.9	45	22	1	128	172	242	285	1.01e-05	50.8
evm.utg92.13	sp|Q149M9|NWD1_HUMAN	32.1	1005	633	16	51	1038	16	988	1.09e-146	494
evm.utg92.14	sp|Q5ZKD1|CEPT1_CHICK	49.7	364	183	0	5	368	43	406	2.30e-132	388
evm.utg92.14.1.5c22f516	sp|Q28H54|CEPT1_XENTR	54.1	292	134	0	9	300	47	338	7.69e-117	347
evm.utg92.15	sp|P46023|GR101_LYMST	43.7	334	164	9	3	334	740	1051	1.91e-74	253
evm.utg92.16	sp|Q8JI28|TLL1_XENLA	36.1	108	64	2	1090	1193	769	875	1.94e-11	72.8
evm.utg92.18	sp|F7J220|SRCR1_PATPE	34.7	548	315	18	22	559	38	552	3.23e-80	279
evm.utg92.21	sp|Q9J5H7|V024_FOWPN	35.1	57	36	1	62	117	329	385	1.62e-04	43.9
evm.utg92.22	sp|Q05921|RN5A_MOUSE	33.8	68	44	1	61	127	17	84	4.60e-07	51.6
evm.utg92.24	sp|Q9BXW6|OSBL1_HUMAN	43.8	64	35	1	144	206	144	207	1.48e-05	49.3
evm.utg92.27	sp|Q9H6K1|ILRUN_HUMAN	68.4	196	62	0	3	198	4	199	4.30e-92	278
evm.utg92.28	sp|Q810W9|WHRN_RAT	25.8	299	171	11	39	289	61	356	1.75e-12	72.0
evm.utg92.30	sp|Q9QZQ1|AFAD_MOUSE	40.7	86	41	2	110	189	1010	1091	6.84e-09	58.5
evm.utg92.32	sp|P05377|ACHAB_XENLA	32.1	424	270	9	7	419	33	449	2.46e-72	237
evm.utg92.33	sp|P49582|ACHA7_MOUSE	43.0	256	143	2	26	281	106	358	1.96e-68	227
evm.utg92.34	sp|Q6PFY8|TRI45_MOUSE	29.9	344	206	6	16	330	29	366	7.95e-51	181
evm.utg92.35	sp|O75369|FLNB_HUMAN	32.3	96	58	1	47	142	1451	1539	4.75e-06	52.8
evm.utg92.55	sp|Q499Z3|SLNL1_HUMAN	29.8	262	91	5	169	430	198	366	3.46e-23	105
evm.utg92.57	sp|Q99PP7|TRI33_MOUSE	29.5	322	202	7	16	319	141	455	1.80e-31	135
evm.utg92.58	sp|F6QEU4|LIN41_XENTR	30.0	553	328	6	18	515	35	583	1.19e-75	264
evm.utg92.60	sp|Q7T2D4|ERGI2_DANRE	48.8	375	179	5	9	376	5	373	1.21e-114	343
evm.utg92.61	sp|O35566|CD151_MOUSE	38.1	244	136	5	2	236	11	248	5.27e-52	172
evm.utg92.62	sp|Q61451|CD53_MOUSE	33.3	234	126	3	3	234	4	209	2.28e-31	117
evm.utg92.62.1.5c22f518	sp|Q76B49|CD63_FELCA	34.1	179	108	4	1	177	58	228	1.15e-25	101
evm.utg92.64	sp|Q62283|TSN7_MOUSE	30.4	227	148	5	5	228	15	234	5.34e-27	107
evm.utg92.64.1.5c22f518	sp|Q80WR1|TSN18_MOUSE	31.5	235	137	7	3	221	7	233	6.61e-26	104
evm.utg92.64.2.5c22f518	sp|P28648|CD63_RAT	31.8	192	117	4	19	205	54	236	1.29e-26	105
evm.utg92.65	sp|Q9Y259|CHKB_HUMAN	43.7	357	181	6	11	362	44	385	2.29e-101	308
evm.utg92.65.1.5c22f509	sp|Q9Y259|CHKB_HUMAN	44.3	280	143	4	11	290	44	310	1.65e-78	247
evm.utg92.66	sp|P18445|RL27A_RAT	79.7	148	30	0	1	148	1	148	7.30e-63	192
evm.utg92.67	sp|Q64127|TIF1A_MOUSE	27.4	995	541	22	3	835	33	1008	5.28e-91	313
evm.utg92.67.1.5c22f509	sp|Q99PP7|TRI33_MOUSE	25.6	849	472	22	17	719	136	970	2.94e-60	223
evm.utg92.67.2.5c22f509	sp|Q64127|TIF1A_MOUSE	25.5	887	492	20	3	732	33	907	6.19e-60	222
evm.utg92.74	sp|Q4LDE5|SVEP1_HUMAN	51.2	43	18	1	70	112	1197	1236	2.68e-06	53.5
evm.utg92.75	sp|A0A166YZY4|PPZD_METRR	30.6	310	190	9	80	371	31	333	3.32e-40	148
evm.utg92.75.1.5c22f509	sp|K0E3U5|ECDK_ASPP1	28.8	274	162	6	57	309	2	263	1.30e-31	123
evm.utg92.76	sp|O15992|KARG_ANTJA	80.6	705	137	0	27	731	9	713	0.0	1184
evm.utg92.76.1.5c22f518	sp|O15992|KARG_ANTJA	83.2	537	90	0	1	537	177	713	0.0	941
evm.utg92.77	sp|Q8WVB3|HEXD_HUMAN	38.1	478	256	13	102	556	10	470	5.20e-95	301
evm.utg92.77.1.5c22f50a	sp|Q8WVB3|HEXD_HUMAN	38.1	478	256	13	103	557	10	470	5.35e-95	301
evm.utg92.78	sp|O15992|KARG_ANTJA	94.8	715	37	0	1	715	1	715	0.0	1393
evm.utg92.80	sp|O88952|LIN7C_MOUSE	79.4	189	39	0	5	193	6	194	2.31e-107	308
evm.utg92.81	sp|Q96LU5|IMP1L_HUMAN	46.7	150	73	4	4	150	11	156	5.57e-43	143
evm.utg92.81.1.5c22f50a	sp|O74800|IMP1_SCHPO	32.4	108	70	2	5	111	6	111	4.38e-13	64.7
evm.utg92.82.1.5c279891	sp|Q2HZX7|FUZZY_XENTR	45.0	413	225	1	22	434	5	415	2.75e-129	382
evm.utg92.82	sp|Q2HZX7|FUZZY_XENTR	45.6	399	215	1	22	420	5	401	3.27e-125	373
evm.utg92.89	sp|Q91YB0|CLOCK_NANGA	36.4	363	211	9	23	377	35	385	1.22e-55	207
evm.utg92.90	sp|P28648|CD63_RAT	35.3	241	148	3	1	241	1	233	1.79e-45	155
evm.utg92.90.1.5c22f50a	sp|P28648|CD63_RAT	35.8	226	137	3	1	226	1	218	2.36e-43	149
evm.utg92.90.2.5c22f50a	sp|P28648|CD63_RAT	38.2	186	111	2	1	186	1	182	1.45e-35	130
evm.utg92.90.3.5c22f50a	sp|P28648|CD63_RAT	35.8	226	137	3	1	226	1	218	2.36e-43	149
evm.utg92.91	sp|Q9QZA6|CD151_RAT	34.2	237	147	5	10	238	16	251	3.27e-39	139
evm.utg92.91.1.5c22f50b	sp|Q9QZA6|CD151_RAT	34.2	237	147	5	10	238	16	251	3.27e-39	139
evm.utg92.92	sp|P28648|CD63_RAT	37.3	244	135	5	1	239	1	231	3.06e-43	149
evm.utg92.92.1.5c22f50b	sp|Q6GQF5|TSN33_XENLA	29.1	234	149	4	9	227	20	251	1.85e-25	103
evm.utg92.93	sp|P19075|TSN8_HUMAN	37.9	232	127	7	69	287	3	230	5.88e-35	134
evm.utg92.98	sp|Q54KD0|Y7407_DICDI	26.1	728	445	16	18	683	370	1066	9.64e-69	248
evm.utg92.101	sp|O15457|MSH4_HUMAN	46.2	130	70	0	1	130	800	929	4.39e-28	110
evm.utg92.103	sp|Q9DE27|RUVB2_XENLA	85.9	460	64	1	1	459	1	460	1.47e-278	764
evm.utg92.104	sp|P59046|NAL12_HUMAN	26.2	355	212	12	144	489	210	523	4.48e-21	101
evm.utg92.104.1.5c22f519	sp|P59046|NAL12_HUMAN	26.2	355	212	12	143	488	210	523	4.45e-21	101
evm.utg92.105	sp|Q96SL1|DIRC2_HUMAN	34.0	435	277	3	27	458	46	473	2.22e-81	262
evm.utg92.105.1.5c22f50b	sp|Q96SL1|DIRC2_HUMAN	33.1	299	193	2	27	325	46	337	2.53e-54	187
evm.utg92.106	sp|Q96SL1|DIRC2_HUMAN	33.9	439	273	6	40	472	46	473	1.81e-84	271
evm.utg92.107	sp|Q922Q6|ABHEA_MOUSE	40.9	193	109	3	59	249	57	246	5.91e-45	154
evm.utg92.108	sp|Q9JIH2|NUP50_MOUSE	30.5	456	252	10	1	396	1	451	2.15e-36	142
evm.utg92.109	sp|Q4R4W5|IDI1_MACFA	60.8	222	83	4	54	274	9	227	1.72e-92	275
evm.utg92.110	sp|Q2TBN5|COMD9_BOVIN	49.5	186	93	1	13	198	12	196	6.65e-59	186
evm.utg92.111	sp|Q1LZB6|CAPR1_BOVIN	42.7	192	105	2	27	217	58	245	1.82e-32	134
evm.utg92.112	sp|P78344|IF4G2_HUMAN	38.2	717	361	17	38	699	21	710	8.48e-129	406
evm.utg92.113	sp|Q62448|IF4G2_MOUSE	52.1	190	90	1	1	189	715	904	2.03e-61	207
evm.utg92.115	sp|Q5F3A6|OTU1_CHICK	49.5	303	140	5	6	299	4	302	1.81e-96	289
evm.utg92.116	sp|A7SK27|EKI_NEMVE	58.9	202	83	0	11	212	145	346	2.27e-85	259
evm.utg92.118	sp|Q9IB89|ZIC5_XENLA	47.4	97	48	1	277	370	261	357	2.21e-23	106
evm.utg92.121	sp|Q3U4H6|HEXD_MOUSE	36.7	461	265	10	82	526	2	451	4.65e-81	268
evm.utg92.122	sp|Q9IB89|ZIC5_XENLA	67.0	100	32	1	169	267	258	357	4.06e-45	166
evm.utg92.125	sp|P46684|ZIC1_MOUSE	39.4	188	93	4	163	335	129	310	4.94e-39	149
evm.utg92.131	sp|Q9YIB7|ZIC2B_XENLA	62.6	91	33	1	210	299	275	365	8.32e-34	135
evm.utg92.132	sp|Q6GP15|MED25_XENLA	38.9	594	276	18	9	541	7	574	4.85e-87	297
evm.utg92.134	sp|A2AV25|FBCD1_MOUSE	51.1	45	21	1	130	174	242	285	1.07e-04	47.4
evm.utg92.135	sp|A2AV25|FBCD1_MOUSE	54.8	42	18	1	130	171	242	282	1.66e-04	47.0
evm.utg92.137	sp|Q8AVR2|FGOP2_XENLA	52.2	182	84	2	1	179	5	186	6.71e-48	158
evm.utg92.137.1.5c22f50c	sp|Q8AVR2|FGOP2_XENLA	60.6	109	43	0	1	109	5	113	1.43e-34	122
evm.utg92.149	sp|Q864F4|MSHR_LEMCA	24.1	270	188	6	44	304	56	317	5.42e-15	77.8
evm.utg92.154.157	sp|Q1LVQ7|ALX1_DANRE	40.3	258	91	8	86	333	108	312	8.98e-31	122
evm.utg92.159	sp|Q8R367|RERG_MOUSE	43.6	156	80	4	10	162	21	171	8.03e-33	119
evm.utg92.160	sp|O14276|FYV7_SCHPO	64.5	31	11	0	185	215	111	141	7.28e-04	42.0
evm.utg92.161	sp|Q8VI63|MOB2_MOUSE	45.0	211	112	3	1	211	1	207	8.72e-56	180
evm.utg92.161.1.5c22f50d	sp|Q8IQG1|MOB2_DROME	46.2	208	109	2	39	246	137	341	9.74e-56	190
evm.utg92.162	sp|Q5R834|FACR1_PONAB	48.4	479	244	2	1	478	1	477	1.75e-164	479
evm.utg92.162.1.5c22f51b	sp|Q5R834|FACR1_PONAB	50.4	405	198	2	1	404	1	403	1.10e-143	422
evm.utg92.162.2.5c22f51b	sp|Q5R834|FACR1_PONAB	52.1	378	178	2	1	377	1	376	1.73e-138	407
evm.utg92.164.2.5c22f51b	sp|D3ZML2|BRSK2_RAT	66.2	358	115	2	10	367	17	368	1.57e-161	479
evm.utg92.164	sp|Q69Z98|BRSK2_MOUSE	49.3	665	255	11	10	622	17	651	6.23e-202	588
evm.utg92.164.1.5c22f51b	sp|Q69Z98|BRSK2_MOUSE	50.8	571	202	9	10	531	17	557	9.50e-179	524
evm.utg92.164.3.5c22f51b	sp|D3ZML2|BRSK2_RAT	66.2	358	115	2	10	367	17	368	1.57e-161	479
evm.utg92.165.1.5c22f50d	sp|Q2VWQ2|NELL1_MOUSE	51.9	54	26	0	151	204	532	585	1.32e-10	67.0
evm.utg92.165	sp|Q2VWQ2|NELL1_MOUSE	51.9	54	26	0	135	188	532	585	1.18e-10	67.0
evm.utg92.166	sp|Q9DBA9|TF2H1_MOUSE	40.8	556	303	9	1	544	1	542	4.41e-125	380
evm.utg92.166.1.5c22f51c	sp|Q9DBA9|TF2H1_MOUSE	40.8	556	303	9	6	549	1	542	2.06e-124	379
evm.utg92.168	sp|Q6UPE0|CHDH_RAT	59.7	546	212	2	36	574	46	590	3.20e-249	700
evm.utg92.168.1.5c22f50d	sp|Q8BJ64|CHDH_MOUSE	58.4	450	179	2	36	478	43	491	2.22e-201	574
evm.utg92.168.2.5c22f50d	sp|Q6UPE0|CHDH_RAT	60.8	385	143	2	36	413	46	429	3.48e-175	505
evm.utg92.168.2.5c22f50d.1.5c279889	sp|Q6UPE0|CHDH_RAT	66.3	303	95	1	36	331	46	348	1.97e-153	446
evm.utg92.170	sp|P12956|XRCC6_HUMAN	44.0	613	316	11	4	595	1	607	1.88e-158	470
evm.utg92.170.1.5c22f51c	sp|O93257|XRCC6_CHICK	42.7	454	240	8	1	436	19	470	2.66e-109	339
evm.utg92.170.1.5c22f51c.1.5c279893	sp|O93257|XRCC6_CHICK	37.6	338	191	8	1	320	19	354	2.47e-57	199
evm.utg92.172.1.5c22f51c	sp|Q96EK2|PF21B_HUMAN	35.4	271	132	6	217	484	260	490	5.78e-39	151
evm.utg92.172	sp|Q96EK2|PF21B_HUMAN	35.4	271	132	6	204	471	260	490	4.58e-39	151
evm.utg92.173	sp|P55918|MFAP4_BOVIN	46.9	49	25	1	172	220	37	84	3.50e-06	51.6
evm.utg95.1	sp|A0JM13|C2CD3_XENTR	45.3	150	76	3	28	176	22	166	7.08e-32	124
evm.utg95.2	sp|Q21565|AMT3_CAEEL	48.9	423	196	7	27	435	32	448	1.16e-123	378
evm.utg95.8	sp|O43897|TLL1_HUMAN	25.5	278	149	5	46	287	629	884	2.81e-23	110
evm.utg95.9	sp|Q94738|HSP97_MESFR	52.0	798	327	6	1	754	1	786	2.47e-261	749
evm.utg95.9.1.5c22f52d	sp|Q94738|HSP97_MESFR	50.3	742	313	6	2	699	57	786	2.12e-231	671
evm.utg95.10	sp|O60494|CUBN_HUMAN	26.5	230	142	5	54	282	3406	3609	3.39e-21	98.2
evm.utg95.11	sp|Q5EAK8|DRAM1_XENTR	32.5	243	149	4	9	251	8	235	5.56e-31	118
evm.utg95.13.1.5c22f531	sp|Q9R0Z9|RHG07_MOUSE	46.7	578	282	9	266	839	524	1079	7.81e-165	511
evm.utg95.13	sp|Q9R0Z9|RHG07_MOUSE	46.7	578	282	9	249	822	524	1079	4.68e-165	511
evm.utg95.13.2.5c22f532	sp|Q9R0Z9|RHG07_MOUSE	46.7	578	282	9	155	728	524	1079	2.50e-166	511
evm.utg95.14	sp|O43182|RHG06_HUMAN	36.5	468	236	10	62	491	195	639	2.73e-64	234
evm.utg95.15	sp|Q6AYA1|GAR1_RAT	74.3	101	24	1	38	136	65	165	4.68e-49	162
evm.utg95.20	sp|Q9VJ79|PDE11_DROME	57.2	725	295	4	120	840	392	1105	1.34e-281	824
evm.utg95.20.1.5c22f52e	sp|Q9VJ79|PDE11_DROME	57.2	725	295	4	120	840	392	1105	1.34e-281	824
evm.utg95.21.1.5c22f52e	sp|Q8NHP7|EXD1_HUMAN	40.5	237	134	2	184	419	54	284	3.61e-43	167
evm.utg95.21	sp|Q8NHP7|EXD1_HUMAN	40.5	237	134	2	184	419	54	284	4.45e-43	167
evm.utg95.21.2.5c22f52e	sp|Q8NHP7|EXD1_HUMAN	40.5	237	134	2	51	286	54	284	1.47e-43	167
evm.utg95.22	sp|E7EYQ9|TM216_DANRE	49.1	112	54	2	1	112	18	126	3.97e-25	101
evm.utg95.23	sp|Q5EAD8|LRC51_BOVIN	36.8	163	101	1	24	184	15	177	1.84e-31	115
evm.utg95.24	sp|Q8N8Q9|NIPA2_HUMAN	57.6	323	117	2	48	350	9	331	7.24e-119	352
evm.utg95.25	sp|Q8N9F7|GDPD1_HUMAN	36.2	105	57	3	54	153	43	142	3.48e-08	57.0
evm.utg95.29	sp|Q74GW7|TTCA_GEOSL	36.5	249	150	3	791	1036	10	253	4.37e-38	146
evm.utg95.30.1.5c22f52f	sp|Q5F3U9|PDS5B_CHICK	42.2	1098	612	13	8	1093	28	1114	7.87e-268	809
evm.utg95.30	sp|Q5F3U9|PDS5B_CHICK	42.2	1098	612	13	8	1093	28	1114	1.79e-267	809
evm.utg95.31.1.5c2798a7	sp|Q5RHX6|DCNL4_DANRE	54.8	230	100	2	2	231	52	277	1.48e-89	268
evm.utg95.31	sp|Q5RHX6|DCNL4_DANRE	54.8	230	100	2	17	246	52	277	2.58e-89	268
evm.utg95.32	sp|Q91ZW3|SMCA5_MOUSE	72.6	987	244	8	45	1022	79	1048	0.0	1409
evm.utg95.32.1.5c22f52f	sp|Q91ZW3|SMCA5_MOUSE	74.3	971	232	8	45	1005	79	1041	0.0	1423
evm.utg95.33	sp|Q2T9I5|RBM26_XENLA	29.0	1076	606	36	1	981	1	1013	7.81e-52	202
evm.utg95.34	sp|Q8BTV1|TUSC3_MOUSE	69.0	303	94	0	30	332	45	347	3.11e-160	454
evm.utg95.34.1.5c22f52f	sp|Q8BTV1|TUSC3_MOUSE	69.0	300	93	0	1	300	48	347	7.33e-160	452
evm.utg95.34.2.5c22f52f	sp|Q13454|TUSC3_HUMAN	69.4	222	68	0	30	251	45	266	1.03e-118	346
evm.utg95.34.2.5c22f52f.1.5c2798a5	sp|Q13454|TUSC3_HUMAN	63.7	146	53	0	30	175	45	190	1.17e-68	216
evm.utg95.35	sp|Q8SQ72|SGCG_CANLF	39.2	240	143	2	1	237	44	283	1.15e-44	154
evm.utg95.36	sp|P11362|FGFR1_HUMAN	47.1	289	142	4	748	1025	471	759	1.39e-74	268
evm.utg95.38	sp|A0JMY5|NFXL1_XENLA	49.5	775	380	8	36	806	68	835	3.51e-257	744
evm.utg95.39.1.5c22f533	sp|Q2KIJ6|UBXN6_BOVIN	31.6	57	39	0	47	103	167	223	3.97e-04	44.3
evm.utg95.39	sp|Q2KIJ6|UBXN6_BOVIN	31.6	57	39	0	31	87	167	223	3.17e-04	44.3
evm.utg95.41	sp|P87365|OPSB_ORYLA	27.6	156	101	2	28	177	177	326	2.21e-11	66.2
evm.utg95.43	sp|Q61H86|DOPR3_CAEBR	35.1	94	49	3	47	133	507	595	5.23e-07	52.4
evm.utg95.45	sp|Q6AXC6|DDX11_MOUSE	47.0	920	393	15	6	850	1	900	1.42e-264	762
evm.utg95.46	sp|Q923Y8|TAAR1_MOUSE	26.1	142	85	4	32	163	23	154	2.71e-04	45.8
evm.utg95.47	sp|P23468|PTPRD_HUMAN	32.0	1551	905	44	256	1712	416	1911	1.83e-194	635
evm.utg95.48.1.5c22f530	sp|Q61830|MRC1_MOUSE	29.3	99	66	2	47	143	391	487	5.45e-05	50.1
evm.utg95.48	sp|Q61830|MRC1_MOUSE	29.3	99	66	2	47	143	391	487	8.54e-05	50.1
evm.utg95.51	sp|P06734|FCER2_HUMAN	33.3	126	70	5	8	130	169	283	6.49e-14	73.6
evm.utg95.52	sp|Q9UBG0|MRC2_HUMAN	26.2	122	79	3	39	158	401	513	7.17e-06	50.8
utg95.equina_smart_1396861.mrna1	sp|Q9UBG0|MRC2_HUMAN	26.5	117	75	3	39	153	401	508	5.16e-05	49.7
utg95.equina_smart_1396865.mrna1	sp|Q28768|LYAM1_PAPHA	31.0	84	53	1	21	104	29	107	2.78e-04	45.8
evm.utg101.1	sp|O18875|SC6A8_BOVIN	51.8	560	245	6	70	609	45	599	1.14e-213	613
evm.utg101.6	sp|Q60974|NCOR1_MOUSE	47.2	527	231	5	200	689	162	678	4.46e-90	332
evm.utg101.9	sp|Q5BKL0|HPPD_XENTR	77.7	188	42	0	1	188	194	381	4.71e-105	310
evm.utg101.10	sp|Q6TGZ5|HPPD_DANRE	60.3	184	69	2	1	183	1	181	4.21e-68	215
evm.utg101.11	sp|Q90867|HNF1A_CHICK	50.3	292	124	7	1	276	1	287	7.23e-78	264
evm.utg101.12	sp|Q08E13|RNF10_BOVIN	39.7	715	333	18	127	793	140	804	1.31e-122	390
evm.utg101.15	sp|Q9SR22|PAE5_ARATH	34.7	386	217	6	22	404	71	424	1.67e-81	259
evm.utg101.19	sp|Q0VCR6|DIESL_BOVIN	50.9	291	139	4	2	292	42	328	7.91e-101	301
evm.utg101.26	sp|Q9FIC3|BOLA2_ARATH	57.5	73	30	1	9	80	7	79	1.71e-22	85.9
evm.utg101.27	sp|Q13356|PPIL2_HUMAN	58.1	525	207	6	1	517	1	520	1.85e-208	591
evm.utg101.29	sp|Q5ZJP7|KCTD7_CHICK	54.6	97	43	1	5	101	47	142	1.67e-24	102
evm.utg101.30	sp|Q99J99|THTM_MOUSE	43.9	289	153	5	4	290	8	289	1.51e-82	253
evm.utg101.31	sp|Q5RAS0|ACADS_PONAB	73.2	377	101	0	42	418	34	410	7.84e-197	553
evm.utg101.31.1.5c22e7c2	sp|P15651|ACADS_RAT	70.5	329	97	0	42	370	34	362	6.78e-164	468
evm.utg101.31.2.5c22e7c2	sp|P15651|ACADS_RAT	68.1	329	93	1	42	358	34	362	7.84e-155	444
evm.utg101.31.3.5c22e7c2	sp|P15651|ACADS_RAT	70.3	310	92	0	42	351	34	343	3.58e-155	445
evm.utg101.31.4.5c22e7c2	sp|P15651|ACADS_RAT	67.7	310	88	1	42	339	34	343	4.10e-146	422
evm.utg101.32	sp|Q8IWL3|HSC20_HUMAN	41.2	199	116	1	55	252	37	235	1.21e-45	155
evm.utg101.35	sp|Q9Y2B2|PIGL_HUMAN	51.0	210	95	4	44	248	44	250	3.10e-59	191
evm.utg101.35.1.5c22e7b5	sp|O35790|PIGL_RAT	52.2	161	71	3	40	197	40	197	7.78e-45	153
evm.utg101.37	sp|Q6DBR0|RUSD4_DANRE	37.4	289	145	8	18	290	84	352	1.06e-46	164
evm.utg101.38	sp|Q5XGY9|MND1_XENLA	61.0	205	80	0	1	205	1	205	5.61e-83	248
evm.utg101.39	sp|Q6AXS0|NCLX_RAT	38.3	522	283	9	34	548	30	519	1.48e-104	331
evm.utg101.39.1.5c22e7b5	sp|Q6J4K2|NCLX_HUMAN	39.7	534	297	7	78	604	60	575	6.58e-112	350
evm.utg101.39.2.5c22e7b5	sp|Q6AXS0|NCLX_RAT	38.7	512	275	9	34	538	30	509	3.09e-105	331
evm.utg101.39.3.5c22e7b6	sp|Q6AXS0|NCLX_RAT	38.6	503	270	9	34	529	30	500	8.16e-101	319
evm.utg101.39.4.5c22e7b6	sp|Q6AXS0|NCLX_RAT	35.3	448	251	9	34	474	30	445	2.98e-74	248
evm.utg101.39.5.5c22e7b6	sp|Q6AXS0|NCLX_RAT	34.8	423	237	9	34	449	30	420	4.21e-66	225
evm.utg101.40	sp|Q99700|ATX2_HUMAN	36.9	260	136	9	11	261	238	478	1.41e-27	123
evm.utg101.40.1.5c22e7c3	sp|Q99700|ATX2_HUMAN	36.9	260	136	9	11	261	238	478	1.47e-27	123
evm.utg101.40.2.5c22e7c3	sp|Q99700|ATX2_HUMAN	37.0	243	128	9	11	241	249	478	3.88e-27	122
evm.utg101.41	sp|Q9HA64|KT3K_HUMAN	56.1	310	119	4	42	337	1	307	1.74e-121	355
evm.utg101.41.1.5c22e7c3	sp|Q9HA64|KT3K_HUMAN	53.2	327	119	5	42	354	1	307	4.01e-117	344
evm.utg101.42	sp|Q569L8|CPAP_MOUSE	46.2	494	225	10	832	1313	850	1314	8.57e-68	255
evm.utg101.43	sp|Q8N157|AHI1_HUMAN	55.2	96	40	1	237	332	340	432	3.11e-28	119
evm.utg101.44	sp|Q9BXN2|CLC7A_HUMAN	30.5	105	65	5	47	148	99	198	1.53e-06	50.8
evm.utg101.44.1.5c22e7c4	sp|Q9BXN2|CLC7A_HUMAN	32.2	87	53	4	13	98	117	198	3.03e-06	48.9
evm.utg101.45	sp|Q6DTM3|AHI1_RAT	44.6	469	235	7	23	485	332	781	8.85e-134	428
evm.utg101.46	sp|Q9ZCN5|Y688_RICPR	37.3	59	37	0	29	87	99	157	5.93e-06	48.5
evm.utg101.47	sp|P33268|CP3A8_MACFA	38.0	374	223	4	27	396	128	496	8.54e-75	244
evm.utg101.49	sp|Q8WYQ5|DGCR8_HUMAN	30.0	729	274	15	96	806	263	773	6.82e-77	268
evm.utg101.50	sp|Q5R5S1|FBX21_PONAB	33.4	592	355	16	15	587	30	601	1.00e-86	285
evm.utg101.51	sp|Q8N309|LRC43_HUMAN	39.4	330	186	6	7	329	26	348	1.50e-56	206
